                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    890,                0.44746,                0.52446,                0.51056,                0.98955,                0.70534,                0.73684,                0.73028,                0.54116,                0.70534,                0.73684,                 0.7223,                   0.53,                 0.7549,                 1.3848,                 1.0381,                 1.0277,              0.0001332,              0.0001332,              0.0001332
                    891,                0.38336,                0.49607,                0.46333,                0.94717,                0.70534,                0.73684,                0.73028,                0.54116,                0.70534,                0.73684,                 0.7223,                   0.53,                 0.7549,                 1.3848,                 1.0381,                 1.0277,              0.0001321,              0.0001321,              0.0001321
                    892,                0.42439,                  0.446,                0.53614,                  1.014,                0.70534,                0.73684,                0.73028,                0.54116,                0.70534,                0.73684,                 0.7223,                   0.53,                 0.7549,                 1.3848,                 1.0381,                 1.0277,               0.000131,               0.000131,               0.000131
                    893,                0.44952,                0.37368,                0.49881,                0.99735,                0.70818,                0.73876,                0.73116,                0.54535,                0.70818,                0.73876,                0.71503,                0.54051,                0.75194,                 1.3427,                  1.038,                 1.0261,              0.0001299,              0.0001299,              0.0001299
                    894,                0.42843,                0.49245,                0.49122,                 0.9943,                0.70818,                0.73876,                0.73116,                0.54535,                0.70818,                0.73876,                0.71503,                0.54051,                0.75194,                 1.3427,                  1.038,                 1.0261,              0.0001288,              0.0001288,              0.0001288
                    895,                0.43968,                0.63194,                0.52456,                 1.0398,                0.69253,                0.74415,                0.73031,                0.54302,                0.72359,                0.74727,                0.71842,                  0.543,                0.72423,                 1.3494,                 1.0192,                 1.0079,              0.0001277,              0.0001277,              0.0001277
                    896,                0.43409,                0.39539,                0.46617,                 1.0038,                0.69253,                0.74415,                0.73031,                0.54302,                0.72359,                0.74727,                0.71842,                  0.543,                0.72423,                 1.3494,                 1.0192,                 1.0079,              0.0001266,              0.0001266,              0.0001266
                    897,                0.41805,                0.38878,                 0.4886,                0.98952,                0.68962,                0.67529,                0.69608,                0.51957,                0.70759,                0.75369,                 0.7168,                 0.5292,                0.73305,                 1.3757,                 1.0473,                 1.0203,              0.0001255,              0.0001255,              0.0001255
                    898,                0.44849,                0.45609,                 0.5196,                  1.017,                0.68962,                0.67529,                0.69608,                0.51957,                0.70759,                0.75369,                 0.7168,                 0.5292,                0.73305,                 1.3757,                 1.0473,                 1.0203,              0.0001244,              0.0001244,              0.0001244
                    899,                0.44404,                0.49089,                0.53964,                 1.0111,                0.68962,                0.67529,                0.69608,                0.51957,                0.70759,                0.75369,                 0.7168,                 0.5292,                0.73305,                 1.3757,                 1.0473,                 1.0203,              0.0001233,              0.0001233,              0.0001233
                    900,                0.43192,                 0.4855,                0.53189,                0.99279,                0.66122,                0.67358,                0.68914,                0.52827,                0.73111,                0.74266,                0.71314,                0.53659,                0.71983,                 1.3468,                 1.0456,                 1.0175,              0.0001222,              0.0001222,              0.0001222
                    901,                0.37812,                0.45198,                0.44801,                0.93935,                0.66122,                0.67358,                0.68914,                0.52827,                0.73111,                0.74266,                0.71314,                0.53659,                0.71983,                 1.3468,                 1.0456,                 1.0175,              0.0001211,              0.0001211,              0.0001211
                    902,                0.46369,                0.43824,                0.53655,                 1.0591,                0.69364,                0.73473,                0.71848,                0.54517,                0.72817,                0.74068,                0.71339,                0.53798,                0.72563,                 1.2743,                 1.0237,                 1.0222,                0.00012,                0.00012,                0.00012
                    903,                0.36333,                0.36081,                0.43126,                0.93317,                0.69364,                0.73473,                0.71848,                0.54517,                0.72817,                0.74068,                0.71339,                0.53798,                0.72563,                 1.2743,                 1.0237,                 1.0222,              0.0001189,              0.0001189,              0.0001189
                    904,                0.42366,                0.49554,                0.53737,                0.99514,                0.69727,                0.73393,                0.83942,                 0.5826,                0.73269,                0.72326,                0.83236,                0.61569,                0.71841,                 1.2575,                  1.022,                 1.0203,              0.0001178,              0.0001178,              0.0001178
                    905,                0.39187,                 0.4786,                0.47344,                0.95292,                0.69727,                0.73393,                0.83942,                 0.5826,                0.73269,                0.72326,                0.83236,                0.61569,                0.71841,                 1.2575,                  1.022,                 1.0203,              0.0001167,              0.0001167,              0.0001167
                    906,                0.40068,                0.48215,                0.48844,                0.97488,                0.71346,                 0.6594,                0.80748,                0.56671,                0.78264,                 0.7142,                0.83793,                0.61364,                0.73052,                  1.253,                   1.01,                 1.0276,              0.0001156,              0.0001156,              0.0001156
                    907,                0.52001,                0.57581,                0.61826,                 1.0754,                0.71346,                 0.6594,                0.80748,                0.56671,                0.78264,                 0.7142,                0.83793,                0.61364,                0.73052,                  1.253,                   1.01,                 1.0276,              0.0001145,              0.0001145,              0.0001145
                    908,                0.42075,                0.48093,                0.48096,                0.97952,                0.71346,                 0.6594,                0.80748,                0.56671,                0.78264,                 0.7142,                0.83793,                0.61364,                0.73052,                  1.253,                   1.01,                 1.0276,              0.0001134,              0.0001134,              0.0001134
                    909,                0.42523,                0.31961,                0.49702,                0.99631,                0.76645,                0.69852,                0.84303,                0.57165,                0.81089,                0.72977,                 0.8427,                0.61237,                0.73009,                  1.216,                 0.9904,                 1.0279,              0.0001123,              0.0001123,              0.0001123
                    910,                0.39481,                0.36327,                0.46777,                0.92628,                0.76645,                0.69852,                0.84303,                0.57165,                0.81089,                0.72977,                 0.8427,                0.61237,                0.73009,                  1.216,                 0.9904,                 1.0279,              0.0001112,              0.0001112,              0.0001112
                    911,                0.45246,                0.34779,                0.46274,                 1.0003,                0.76408,                0.69133,                0.84244,                0.57243,                0.80798,                0.72258,                0.84144,                0.61101,                0.73001,                 1.1993,                 1.0001,                  1.031,              0.0001101,              0.0001101,              0.0001101
                    912,                0.41343,                 0.4175,                 0.4964,                 0.9875,                0.76408,                0.69133,                0.84244,                0.57243,                0.80798,                0.72258,                0.84144,                0.61101,                0.73001,                 1.1993,                 1.0001,                  1.031,               0.000109,               0.000109,               0.000109
                    913,                0.40433,                0.38093,                0.46343,                 0.9622,                0.72804,                0.65308,                0.81125,                0.60111,                0.82211,                0.73433,                0.83836,                0.65135,                0.71502,                 1.1998,                0.98915,                 1.0174,              0.0001079,              0.0001079,              0.0001079
                    914,                0.46047,                0.49809,                0.52043,                 1.0037,                0.72804,                0.65308,                0.81125,                0.60111,                0.82211,                0.73433,                0.83836,                0.65135,                0.71502,                 1.1998,                0.98915,                 1.0174,              0.0001068,              0.0001068,              0.0001068
                    915,                0.39858,                0.39629,                0.46401,                0.93548,                0.72804,                0.65308,                0.81125,                0.60111,                0.82211,                0.73433,                0.83836,                0.65135,                0.71502,                 1.1998,                0.98915,                 1.0174,              0.0001057,              0.0001057,              0.0001057
                    916,                0.42356,                0.39436,                0.48839,                0.98762,                0.76165,                0.64862,                0.81396,                0.55994,                0.79051,                0.74175,                 0.8412,                0.63055,                0.74119,                 1.2657,                0.99838,                 1.0396,              0.0001046,              0.0001046,              0.0001046
                    917,                0.39677,                0.38511,                0.46712,                0.93881,                0.76165,                0.64862,                0.81396,                0.55994,                0.79051,                0.74175,                 0.8412,                0.63055,                0.74119,                 1.2657,                0.99838,                 1.0396,              0.0001035,              0.0001035,              0.0001035
                    918,                0.41687,                0.47531,                0.46043,                0.97511,                0.75295,                0.65178,                0.81711,                0.56294,                0.79327,                0.75694,                0.83429,                0.62918,                0.74093,                 1.2775,                0.99047,                 1.0383,              0.0001024,              0.0001024,              0.0001024
                    919,                0.40829,                0.38349,                0.46142,                0.97066,                0.75295,                0.65178,                0.81711,                0.56294,                0.79327,                0.75694,                0.83429,                0.62918,                0.74093,                 1.2775,                0.99047,                 1.0383,              0.0001013,              0.0001013,              0.0001013
                    920,                0.41736,                0.38785,                 0.4582,                0.97402,                0.74725,                 0.6518,                0.81904,                0.55788,                0.79902,                 0.7419,                0.83226,                0.62527,                0.72509,                 1.2814,                 1.0105,                 1.0215,              0.0001002,              0.0001002,              0.0001002
                    921,                0.38496,                0.39448,                0.47465,                 0.9535,                0.74725,                 0.6518,                0.81904,                0.55788,                0.79902,                 0.7419,                0.83226,                0.62527,                0.72509,                 1.2814,                 1.0105,                 1.0215,             9.9101e-05,             9.9101e-05,             9.9101e-05
                    922,                0.39801,                0.44774,                0.45875,                0.95843,                  0.759,                0.65239,                0.80592,                0.55198,                0.80552,                0.74143,                0.84351,                0.59822,                 0.7275,                 1.2894,                 1.0195,                 1.0314,             9.8001e-05,             9.8001e-05,             9.8001e-05
                    923,                0.34243,                0.41315,                0.48084,                0.91786,                  0.759,                0.65239,                0.80592,                0.55198,                0.80552,                0.74143,                0.84351,                0.59822,                 0.7275,                 1.2894,                 1.0195,                 1.0314,             9.6901e-05,             9.6901e-05,             9.6901e-05
                    924,                0.49766,                0.51693,                0.54198,                 1.0381,                  0.759,                0.65239,                0.80592,                0.55198,                0.80552,                0.74143,                0.84351,                0.59822,                 0.7275,                 1.2894,                 1.0195,                 1.0314,             9.5802e-05,             9.5802e-05,             9.5802e-05
                    925,                0.41256,                0.42214,                0.50351,                0.95603,                0.73144,                0.65375,                0.81711,                0.56136,                0.82306,                  0.735,                0.83955,                0.62934,                0.70467,                  1.218,                  1.009,                 1.0229,             9.4702e-05,             9.4702e-05,             9.4702e-05
                    926,                 0.4868,                0.39971,                0.56169,                 1.0208,                0.73144,                0.65375,                0.81711,                0.56136,                0.82306,                  0.735,                0.83955,                0.62934,                0.70467,                  1.218,                  1.009,                 1.0229,             9.3602e-05,             9.3602e-05,             9.3602e-05
                    927,                0.42071,                0.43442,                0.46333,                 0.9837,                0.77166,                0.70838,                0.84768,                0.57596,                0.80422,                0.73517,                0.84327,                0.64265,                0.68843,                 1.1746,                0.98477,                 1.0142,             9.2502e-05,             9.2502e-05,             9.2502e-05
                    928,                0.45714,                0.46328,                 0.5296,                 1.0133,                0.77166,                0.70838,                0.84768,                0.57596,                0.80422,                0.73517,                0.84327,                0.64265,                0.68843,                 1.1746,                0.98477,                 1.0142,             9.1402e-05,             9.1402e-05,             9.1402e-05
                    929,                0.38171,                0.41079,                0.48882,                0.95383,                 0.7638,                0.70668,                0.82972,                0.57068,                0.80216,                0.73546,                0.82961,                 0.6367,                0.67995,                  1.124,                0.95783,                 1.0044,             9.0302e-05,             9.0302e-05,             9.0302e-05
                    930,                0.41605,                0.37444,                0.44627,                0.97992,                 0.7638,                0.70668,                0.82972,                0.57068,                0.80216,                0.73546,                0.82961,                 0.6367,                0.67995,                  1.124,                0.95783,                 1.0044,             8.9202e-05,             8.9202e-05,             8.9202e-05
                    931,                0.42245,                0.50497,                0.51231,                0.97967,                 0.7638,                0.70668,                0.82972,                0.57068,                0.80216,                0.73546,                0.82961,                 0.6367,                0.67995,                  1.124,                0.95783,                 1.0044,             8.8102e-05,             8.8102e-05,             8.8102e-05
                    932,                0.46644,                0.46914,                0.49826,                 1.0377,                0.76732,                0.70516,                0.82949,                 0.5963,                0.81346,                0.73641,                0.82894,                0.63868,                0.68119,                 1.1204,                 0.9448,                 1.0037,             8.7002e-05,             8.7002e-05,             8.7002e-05
                    933,                0.39055,                0.41419,                0.46831,                 0.9592,                0.76732,                0.70516,                0.82949,                 0.5963,                0.81346,                0.73641,                0.82894,                0.63868,                0.68119,                 1.1204,                 0.9448,                 1.0037,             8.5903e-05,             8.5903e-05,             8.5903e-05
                    934,                0.39498,                0.42911,                0.44848,                 0.9705,                0.75941,                0.70518,                0.85103,                0.60686,                0.80437,                0.73643,                 0.8563,                0.65253,                0.67449,                 1.0971,                0.94947,                0.99814,             8.4803e-05,             8.4803e-05,             8.4803e-05
                    935,                0.43167,                0.42169,                0.48119,                0.97296,                0.75941,                0.70518,                0.85103,                0.60686,                0.80437,                0.73643,                 0.8563,                0.65253,                0.67449,                 1.0971,                0.94947,                0.99814,             8.3703e-05,             8.3703e-05,             8.3703e-05
                    936,                0.40126,                0.54322,                0.47648,                 0.9817,                0.70864,                0.71414,                 0.8491,                0.60932,                0.74855,                0.74408,                0.85355,                 0.6298,                 0.6676,                 1.0895,                0.96663,                0.99769,             8.2603e-05,             8.2603e-05,             8.2603e-05
                    937,                0.39617,                0.38281,                0.47347,                0.96154,                0.70864,                0.71414,                 0.8491,                0.60932,                0.74855,                0.74408,                0.85355,                 0.6298,                 0.6676,                 1.0895,                0.96663,                0.99769,             8.1503e-05,             8.1503e-05,             8.1503e-05
                    938,                0.40458,                0.47868,                0.44537,                0.97921,                0.67578,                0.75185,                0.86473,                0.61687,                0.67578,                0.75185,                0.85332,                 0.6509,                0.66648,                 1.0313,                0.96983,                 1.0032,             8.0403e-05,             8.0403e-05,             8.0403e-05
                    939,                0.43188,                0.40548,                0.48532,                 0.9908,                0.67578,                0.75185,                0.86473,                0.61687,                0.67578,                0.75185,                0.85332,                 0.6509,                0.66648,                 1.0313,                0.96983,                 1.0032,             7.9303e-05,             7.9303e-05,             7.9303e-05
                    940,                0.42181,                0.33463,                0.46852,                0.95485,                0.67578,                0.75185,                0.86473,                0.61687,                0.67578,                0.75185,                0.85332,                 0.6509,                0.66648,                 1.0313,                0.96983,                 1.0032,             7.8203e-05,             7.8203e-05,             7.8203e-05
                    941,                0.48617,                0.49722,                0.54445,                 1.0469,                0.69052,                0.75031,                0.74834,                0.58166,                0.69052,                0.75031,                0.74203,                0.56853,                0.67072,                 1.0213,                  0.955,                 1.0017,             7.7103e-05,             7.7103e-05,             7.7103e-05
                    942,                 0.4444,                0.46581,                0.47952,                 1.0016,                0.69052,                0.75031,                0.74834,                0.58166,                0.69052,                0.75031,                0.74203,                0.56853,                0.67072,                 1.0213,                  0.955,                 1.0017,             7.6004e-05,             7.6004e-05,             7.6004e-05
                    943,                0.42143,                0.36985,                 0.4854,                0.96712,                0.66993,                0.74954,                0.86285,                0.62835,                0.66993,                0.74954,                0.85526,                0.64895,                0.67085,                 1.1295,                0.96062,                 1.0043,             7.4904e-05,             7.4904e-05,             7.4904e-05
                    944,                0.42036,                0.33977,                0.44641,                0.96374,                0.66993,                0.74954,                0.86285,                0.62835,                0.66993,                0.74954,                0.85526,                0.64895,                0.67085,                 1.1295,                0.96062,                 1.0043,             7.3804e-05,             7.3804e-05,             7.3804e-05
                    945,                0.40174,                0.40626,                0.46955,                0.96906,                0.68424,                0.73416,                0.86049,                0.62609,                0.68424,                0.73416,                0.84613,                0.64756,                0.66649,                 1.1492,                0.95614,                  1.003,             7.2704e-05,             7.2704e-05,             7.2704e-05
                    946,                0.38086,                0.33444,                0.42154,                0.98699,                0.68424,                0.73416,                0.86049,                0.62609,                0.68424,                0.73416,                0.84613,                0.64756,                0.66649,                 1.1492,                0.95614,                  1.003,             7.1604e-05,             7.1604e-05,             7.1604e-05
                    947,                0.41443,                0.42803,                0.46362,                0.98171,                0.68424,                0.73416,                0.86049,                0.62609,                0.68424,                0.73416,                0.84613,                0.64756,                0.66649,                 1.1492,                0.95614,                  1.003,             7.0504e-05,             7.0504e-05,             7.0504e-05
                    948,                 0.4037,                0.38659,                0.46489,                0.95183,                0.66708,                0.73272,                0.85952,                0.60909,                0.66708,                0.73272,                0.85622,                0.64364,                0.67301,                 1.1668,                0.93573,                 1.0089,             6.9404e-05,             6.9404e-05,             6.9404e-05
                    949,                0.42967,                 0.3359,                 0.5192,                0.99908,                0.66708,                0.73272,                0.85952,                0.60909,                0.66708,                0.73272,                0.85622,                0.64364,                0.67301,                 1.1668,                0.93573,                 1.0089,             6.8304e-05,             6.8304e-05,             6.8304e-05
                    950,                0.39031,                0.37612,                0.44486,                0.96022,                 0.6888,                0.73821,                 0.8706,                0.62673,                 0.6888,                0.73821,                0.86558,                0.65094,                0.67852,                 1.1751,                0.92368,                 1.0128,             6.7204e-05,             6.7204e-05,             6.7204e-05
                    951,                0.43574,                0.50592,                0.49101,                 1.0025,                 0.6888,                0.73821,                 0.8706,                0.62673,                 0.6888,                0.73821,                0.86558,                0.65094,                0.67852,                 1.1751,                0.92368,                 1.0128,             6.6105e-05,             6.6105e-05,             6.6105e-05
                    952,                0.35673,                0.50075,                0.45649,                0.90788,                0.66018,                0.74687,                0.74082,                0.57079,                0.66018,                0.74687,                0.73648,                0.56045,                0.68171,                 1.0929,                0.91165,                 1.0185,             6.5005e-05,             6.5005e-05,             6.5005e-05
                    953,                0.41409,                0.43076,                0.45525,                0.95477,                0.66018,                0.74687,                0.74082,                0.57079,                0.66018,                0.74687,                0.73648,                0.56045,                0.68171,                 1.0929,                0.91165,                 1.0185,             6.3905e-05,             6.3905e-05,             6.3905e-05
                    954,                0.45057,                 0.4808,                0.49172,                  0.996,                0.65938,                0.74536,                0.86711,                0.62156,                0.65938,                0.74536,                0.86433,                0.65047,                  0.691,                 1.1039,                0.89482,                 1.0213,             6.2805e-05,             6.2805e-05,             6.2805e-05
                    955,                  0.374,                0.36968,                  0.457,                0.94063,                0.65938,                0.74536,                0.86711,                0.62156,                0.65938,                0.74536,                0.86433,                0.65047,                  0.691,                 1.1039,                0.89482,                 1.0213,             6.1705e-05,             6.1705e-05,             6.1705e-05
                    956,                0.40952,                0.40219,                0.43509,                 1.0149,                0.65938,                0.74536,                0.86711,                0.62156,                0.65938,                0.74536,                0.86433,                0.65047,                  0.691,                 1.1039,                0.89482,                 1.0213,             6.0605e-05,             6.0605e-05,             6.0605e-05
                    957,                 0.4517,                0.46579,                0.50597,                0.99779,                0.66988,                 0.7444,                 0.8684,                0.62107,                0.66988,                 0.7444,                0.86562,                0.64907,                0.68921,                 1.1431,                0.89394,                 1.0158,             5.9505e-05,             5.9505e-05,             5.9505e-05
                    958,                0.38461,                0.38491,                0.45931,                0.94138,                0.66988,                 0.7444,                 0.8684,                0.62107,                0.66988,                 0.7444,                0.86562,                0.64907,                0.68921,                 1.1431,                0.89394,                 1.0158,             5.8405e-05,             5.8405e-05,             5.8405e-05
                    959,                0.36968,                0.40235,                0.42519,                0.92884,                0.74969,                0.74664,                 0.8658,                0.62559,                0.74969,                0.74664,                0.85292,                0.64786,                0.69908,                  1.149,                0.87377,                 1.0192,             5.7305e-05,             5.7305e-05,             5.7305e-05
                    960,                0.41095,                0.42278,                0.49559,                 1.0075,                0.74969,                0.74664,                 0.8658,                0.62559,                0.74969,                0.74664,                0.85292,                0.64786,                0.69908,                  1.149,                0.87377,                 1.0192,             5.6205e-05,             5.6205e-05,             5.6205e-05
                    961,                0.40646,                0.36047,                0.47666,                0.98367,                0.65907,                0.74743,                0.87573,                0.61789,                0.65907,                0.74743,                0.87184,                 0.6492,                0.69622,                   1.21,                0.88462,                 1.0179,             5.5106e-05,             5.5106e-05,             5.5106e-05
                    962,                0.35632,                0.34222,                0.42829,                0.93513,                0.65907,                0.74743,                0.87573,                0.61789,                0.65907,                0.74743,                0.87184,                 0.6492,                0.69622,                   1.21,                0.88462,                 1.0179,             5.4006e-05,             5.4006e-05,             5.4006e-05
                    963,                0.39652,                0.39616,                0.46561,                0.93685,                0.65907,                0.74743,                0.87573,                0.61789,                0.65907,                0.74743,                0.87184,                 0.6492,                0.69622,                   1.21,                0.88462,                 1.0179,             5.2906e-05,             5.2906e-05,             5.2906e-05
                    964,                0.35012,                0.36706,                0.42957,                0.91292,                0.66033,                0.74743,                0.70063,                 0.5288,                0.66033,                0.74743,                0.68904,                0.52274,                0.70415,                 1.1601,                0.89054,                 1.0258,             5.1806e-05,             5.1806e-05,             5.1806e-05
                    965,                0.40233,                0.35603,                0.44215,                0.93513,                0.66033,                0.74743,                0.70063,                 0.5288,                0.66033,                0.74743,                0.68904,                0.52274,                0.70415,                 1.1601,                0.89054,                 1.0258,             5.0706e-05,             5.0706e-05,             5.0706e-05
                    966,                0.41493,                0.36892,                0.46805,                0.97733,                0.65229,                 0.7539,                0.70536,                0.53691,                0.65229,                 0.7539,                0.70147,                0.52611,                0.70233,                 1.1977,                0.90285,                 1.0355,             4.9606e-05,             4.9606e-05,             4.9606e-05
                    967,                0.46779,                0.38159,                0.53065,                 1.0059,                0.65229,                 0.7539,                0.70536,                0.53691,                0.65229,                 0.7539,                0.70147,                0.52611,                0.70233,                 1.1977,                0.90285,                 1.0355,             4.8506e-05,             4.8506e-05,             4.8506e-05
                    968,                 0.3996,                0.46256,                0.48894,                0.97401,                0.65755,                0.75341,                0.75008,                  0.571,                0.65755,                0.75341,                0.74618,                0.55274,                0.70193,                 1.1599,                0.87766,                 1.0299,             4.7406e-05,             4.7406e-05,             4.7406e-05
                    969,                0.35632,                0.46311,                 0.4742,                0.94972,                0.65755,                0.75341,                0.75008,                  0.571,                0.65755,                0.75341,                0.74618,                0.55274,                0.70193,                 1.1599,                0.87766,                 1.0299,             4.6306e-05,             4.6306e-05,             4.6306e-05
                    970,                0.42385,                0.50886,                0.50174,                0.95922,                0.66321,                0.75056,                0.75699,                0.58147,                0.66321,                0.75056,                0.75351,                 0.5724,                0.69628,                 1.1058,                0.86254,                 1.0215,             4.5207e-05,             4.5207e-05,             4.5207e-05
                    971,                0.39526,                0.53608,                0.45379,                 0.9557,                0.66321,                0.75056,                0.75699,                0.58147,                0.66321,                0.75056,                0.75351,                 0.5724,                0.69628,                 1.1058,                0.86254,                 1.0215,             4.4107e-05,             4.4107e-05,             4.4107e-05
                    972,                0.39488,                 0.4175,                0.45073,                 0.9821,                0.66321,                0.75056,                0.75699,                0.58147,                0.66321,                0.75056,                0.75351,                 0.5724,                0.69628,                 1.1058,                0.86254,                 1.0215,             4.3007e-05,             4.3007e-05,             4.3007e-05
                    973,                 0.3777,                 0.3815,                0.47486,                0.98303,                0.64619,                0.76213,                0.75653,                0.59259,                0.64619,                0.76213,                0.75373,                0.57831,                 0.6983,                 1.0891,                0.86527,                 1.0242,             4.1907e-05,             4.1907e-05,             4.1907e-05
                    974,                 0.4399,                0.45834,                0.50648,                0.98038,                0.64619,                0.76213,                0.75653,                0.59259,                0.64619,                0.76213,                0.75373,                0.57831,                 0.6983,                 1.0891,                0.86527,                 1.0242,             4.0807e-05,             4.0807e-05,             4.0807e-05
                    975,                0.43897,                0.45651,                0.47883,                 1.0025,                0.61854,                0.76342,                0.75641,                 0.5875,                0.61854,                0.76342,                0.75361,                0.57446,                0.69963,                 1.0841,                0.86493,                 1.0241,             3.9707e-05,             3.9707e-05,             3.9707e-05
                    976,                0.44548,                0.47039,                0.49506,                 1.0074,                0.61854,                0.76342,                0.75641,                 0.5875,                0.61854,                0.76342,                0.75361,                0.57446,                0.69963,                 1.0841,                0.86493,                 1.0241,             3.8607e-05,             3.8607e-05,             3.8607e-05
                    977,                0.39699,                0.56041,                0.47453,                0.97207,                0.63909,                0.76376,                0.72238,                0.56156,                0.63909,                0.76376,                0.71905,                0.55309,                0.69481,                 1.1126,                0.86904,                 1.0228,             3.7507e-05,             3.7507e-05,             3.7507e-05
                    978,                 0.3963,                0.51573,                0.48197,                0.93944,                0.63909,                0.76376,                0.72238,                0.56156,                0.63909,                0.76376,                0.71905,                0.55309,                0.69481,                 1.1126,                0.86904,                 1.0228,             3.6407e-05,             3.6407e-05,             3.6407e-05
                    979,                0.41714,                0.42314,                0.53123,                0.98531,                0.63909,                0.76376,                0.72238,                0.56156,                0.63909,                0.76376,                0.71905,                0.55309,                0.69481,                 1.1126,                0.86904,                 1.0228,             3.5308e-05,             3.5308e-05,             3.5308e-05
                    980,                0.39202,                0.39738,                0.46407,                0.93977,                0.64541,                0.76411,                0.76218,                0.58038,                0.64541,                0.76411,                0.75884,                0.57981,                0.69645,                 1.1343,                0.87351,                 1.0243,             3.4208e-05,             3.4208e-05,             3.4208e-05
                    981,                0.36333,                0.38634,                0.44272,                0.93383,                0.64541,                0.76411,                0.76218,                0.58038,                0.64541,                0.76411,                0.75884,                0.57981,                0.69645,                 1.1343,                0.87351,                 1.0243,             3.3108e-05,             3.3108e-05,             3.3108e-05
                    982,                0.42687,                0.44939,                0.54547,                 1.0192,                0.58942,                0.71213,                0.71531,                0.57934,                0.63546,                0.76213,                0.76442,                0.58077,                 0.6969,                  1.088,                0.86337,                 1.0226,             3.2008e-05,             3.2008e-05,             3.2008e-05
                    983,                0.37843,                0.45338,                0.44747,                0.95921,                0.58942,                0.71213,                0.71531,                0.57934,                0.63546,                0.76213,                0.76442,                0.58077,                 0.6969,                  1.088,                0.86337,                 1.0226,             3.0908e-05,             3.0908e-05,             3.0908e-05
